task,split,modality,candidate_id,family,score,status,error,fit_seconds,task_log_samples,task_log_features,task_classes,task_imbalance,task_sparse,task_mod_tabular,task_mod_image,task_mod_text,cand_fam_logreg,cand_fam_linearsvc,cand_fam_sgd,cand_fam_knn,cand_strength,cand_balanced,cand_variant_distance,cand_variant_log
train-breast-cancer,train,tabular,linearsvc-c2.9764-b1,linearsvc,0.9239766081871345,success,,0.0015577089998259908,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4736842105263155,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c6.1585-b1,linearsvc,0.9239766081871345,success,,0.0019222920000174781,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7894736842105261,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c12.743-b1,linearsvc,0.9239766081871345,success,,0.0021365840002545156,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1052631578947363,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c26.367-b1,linearsvc,0.9239766081871345,success,,0.00225437500012049,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.421052631578947,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c54.556-b1,linearsvc,0.9239766081871345,success,,0.0018770409988064785,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7368421052631575,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c112.88-b1,linearsvc,0.9239766081871345,success,,0.0021474579989444464,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.052631578947368,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c233.57-b1,linearsvc,0.9239766081871345,success,,0.0027959170001849998,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3684210526315788,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c483.29-b1,linearsvc,0.9239766081871345,success,,0.0026294999988749623,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6842105263157894,1.0,0.0,0.0
train-breast-cancer,train,tabular,linearsvc-c1000-b1,linearsvc,0.9239766081871345,success,,0.0022857080002722796,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0
train-breast-cancer,train,tabular,sgd-hinge-a1e-07,sgd,0.935672514619883,success,,0.0012964170000486774,6.345636360828596,3.4339872044851463,2.0,0.6274165202108963,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,1.0,0.0,0.0
